date,PPO_with_turbulence,PPO_no_turbulence
2018-04-18,1.0004040845826878,1.1207106251335455
2018-04-19,1.0001992690861465,1.1194170125084393
2018-04-20,1.0001992690861465,1.1175002642006704
2018-04-23,1.0002115075571283,1.1179942754305476
2018-04-24,0.9995504902397148,1.1122194370989018
2018-04-25,0.9995142492408395,1.1148005015504832
2018-04-26,0.9995142492408395,1.1208826462769
2018-04-27,0.9995142492408395,1.120943214776627
2018-04-30,0.9995142492408395,1.1160357499003206
2018-05-01,0.9995142492408395,1.1151805014462268
2018-05-02,0.9993392750279295,1.1113020026044291
2018-05-03,0.9993211215742391,1.1114792464066472
2018-05-04,0.9995263494899308,1.1174601926662355
2018-05-07,0.9996936992810977,1.1200384120325677
2018-05-08,0.99968601469156,1.1201224315041
2018-05-09,1.000275032283188,1.1246918162302808
2018-05-10,1.0008465074147785,1.12837000716502
2018-05-11,1.0013395160073468,1.1311177638153218
2018-05-14,1.0017927162591096,1.1333611627876188
2018-05-15,1.0006092715708337,1.1282887750808432
2018-05-16,1.0008674915759093,1.129370137524085
2018-05-17,1.0002436479841585,1.1271140981422976
2018-05-18,1.0013561879043102,1.1310071472635714
2018-05-21,1.0050204974913426,1.1430108041154359
2018-05-22,1.0025010291540757,1.1352389310728108
2018-05-23,1.003160655498657,1.1372251525391006
2018-05-24,1.002894736501874,1.1357382235042115
2018-05-25,1.0028337185260165,1.13388094471705
2018-05-29,1.0022447314758565,1.121097493444779
2018-05-30,1.0028969500058273,1.131339279877883
2018-05-31,1.0021220117858414,1.122431716961243
2018-06-01,1.0030569882203826,1.1315910823823452
2018-06-04,1.0041642917097588,1.1408142413481757
2018-06-05,1.004279276539685,1.1417573920235806
2018-06-06,1.0065916889861837,1.156742207674105
2018-06-07,1.0063662363057018,1.1555157930092075
2018-06-08,1.0061922360205655,1.1594154456646244
2018-06-11,1.0062099890164626,1.1614318654075986
2018-06-12,1.006275846648996,1.1637971717135023
2018-06-13,1.0058067236045667,1.155219152677914
2018-06-14,1.0057487147696902,1.1531640190661272
2018-06-15,1.0056504237111903,1.148467819192604
2018-06-18,1.005554890366794,1.1461916058453596
2018-06-19,1.0047183160296875,1.1299077637958788
2018-06-20,1.0047415864098062,1.1305279514356603
2018-06-21,1.003993966020542,1.1217985737595835
2018-06-22,1.0041315838325928,1.1233876221505315
2018-06-25,1.0022751550870164,1.107710181988789
2018-06-26,1.00214537447298,1.1104583624058553
2018-06-27,1.00214537447298,1.10167728245996
2018-06-28,1.002257841872427,1.1095331678977183
2018-06-29,1.0022956490956476,1.1110296217857718
2018-07-03,1.0022956490956476,1.1110296217857718
2018-07-05,1.0024132186318424,1.1111599458447956
2018-07-06,1.0025227252082864,1.1112813322344497
2018-07-09,1.0030684067208442,1.1118862119673503
2018-07-10,1.0032445582491603,1.1120814732817723
2018-07-11,1.0028015779012542,1.111590436242116
2018-07-12,1.0034026373702964,1.1122567016051983
2018-07-13,1.003782285059551,1.1126775353472036
2018-07-16,1.0036980345646946,1.1130950435288374
2018-07-17,1.0036557109338653,1.112731385845835
2018-07-18,1.0036451683514291,1.1135692486015971
2018-07-19,1.0035605946476363,1.1125736632689724
2018-07-20,1.003550056353412,1.1127456034648797
2018-07-23,1.0035352321045476,1.1126675927205145
2018-07-24,1.003752687148095,1.1145514260437643
2018-07-25,1.0038737347831332,1.1153182582178303
2018-07-26,1.003841620781814,1.1162886515323356
2018-07-27,1.0038132905888537,1.115926090493393
2018-07-30,1.0038025513699853,1.1153800490832064
2018-07-31,1.0038025513699853,1.1165019074383584
2018-08-01,1.0038025513699853,1.1153154453004586
2018-08-02,1.0038025513699853,1.1150523916533879
2018-08-03,1.003839034064215,1.11624356430559
2018-08-06,1.00386331744351,1.1166976731750877
2018-08-07,1.0040068209754733,1.1181108085926876
2018-08-08,1.0039812491731155,1.1179925280573475
2018-08-09,1.0038480859166279,1.1172481935213283
2018-08-10,1.0032876198326348,1.114392806235348
2018-08-13,1.002863929261156,1.1124843731200638
2018-08-14,1.0034429549163888,1.1149237168167334
2018-08-15,1.0030320451293313,1.1133838506172897
2018-08-16,1.0044778024030698,1.1185381937276158
2018-08-17,1.0043696375406421,1.1190821616760778
2018-08-20,1.0043811066757218,1.1199106390847724
2018-08-21,1.0044498920425449,1.1214434904870132
2018-08-22,1.0042520247067848,1.1189443267777122
2018-08-23,1.0040872041194353,1.117353395156963
2018-08-24,1.0043179846139814,1.1193765635504744
2018-08-27,1.0052395702531947,1.1260828239849712
2018-08-28,1.0052861096967574,1.126435079739384
2018-08-29,1.0052557395191184,1.1263128672172802
2018-08-30,1.0047763242735024,1.1238776049275214
2018-08-31,1.004533181993661,1.122758727619137
2018-09-04,1.0043199268508225,1.1218495052016195
2018-09-05,1.0042597212707272,1.1216324953250867
2018-09-06,1.0045161453349196,1.1226689597034771
2018-09-07,1.0038975483285695,1.1203954947664898
2018-09-10,1.0030493203898825,1.117413238841751
2018-09-11,1.0029654422944372,1.1171532460324882
2018-09-12,1.0028686584541144,1.1168609918705437
2018-09-13,1.0040863376542946,1.120707347251006
2018-09-14,1.0042943998555858,1.121359511494521
2018-09-17,1.0036624149907578,1.1195229945843264
2018-09-18,1.0046497920744075,1.122356330257674
2018-09-19,1.0071219948871213,1.129225474007075
2018-09-20,1.008931627270296,1.1341270621804374
2018-09-21,1.0090645979792372,1.134494053205057
2018-09-24,1.007382512960532,1.1301845175590641
2018-09-25,1.007106415603438,1.1267367473040946
2018-09-26,1.0070491669319728,1.12364803183526
2018-09-27,1.007068908981441,1.124673394970561
2018-09-28,1.0070100565013849,1.1235641018774865
2018-10-02,1.0070100565013849,1.1235641018774865
2018-10-03,1.0070286205011154,1.1236150592816398
2018-10-04,1.0069034103267105,1.1234102962249015
2018-10-05,1.0067223529064782,1.1231441220640206
2018-10-08,1.0067365014958842,1.1231662126981792
2018-10-09,1.0067125514064117,1.1231360356431832
2018-10-10,1.0066702566302228,1.1207299466960452
2018-10-11,1.0066702566302228,1.118905263965899
2018-10-12,1.0067350991392894,1.1196273122331009
2018-10-15,1.0067270776808832,1.1193704937513724
2018-10-16,1.0068928252257028,1.1214939069421346
2018-10-17,1.0066378631034454,1.1198327358413027
2018-10-18,1.0066217639151869,1.1183705896817913
2018-10-19,1.0065829201799368,1.1178791582383178
2018-10-22,1.0065750016703023,1.1180312237317673
2018-10-23,1.0065185189083412,1.1171556215201697
2018-10-24,1.0065106393390233,1.1153348029949908
2018-10-25,1.0065106393390233,1.116767705887017
2018-10-26,1.0065106393390233,1.1152658564869067
2018-10-29,1.0065106393390233,1.1103807242822252
2018-10-30,1.0065106393390233,1.1137852840216877
2018-10-31,1.0065106393390233,1.1148755511404316
2018-11-01,1.0065106393390233,1.116891473176986
2018-11-02,1.0065106393390233,1.1158695977039053
2018-11-05,1.0065106393390233,1.1194561632929385
2018-11-06,1.0065106393390233,1.121896389102846
2018-11-07,1.0066392289901227,1.1260024067523193
2018-11-08,1.0066157711747432,1.125754184176176
2018-11-09,1.0065052080331338,1.1246404667216652
2018-11-12,1.0064808886121652,1.1188230597050701
2018-11-13,1.0064808886121652,1.1166749614262415
2018-11-14,1.0064808886121652,1.1145496183700183
2018-11-15,1.0065058668397155,1.1157481669944007
2018-11-16,1.0064980222459843,1.1163607699809246
2018-11-19,1.0064980222459843,1.1103904726680496
2018-11-20,1.0064980222459843,1.1043427679585838
2018-11-21,1.0065009954838031,1.1047690716373715
2018-11-23,1.0064934270020043,1.1013810405694981
2018-11-26,1.0064934270020043,1.1057522850921828
2018-11-27,1.006515546473973,1.1070696633825639
2018-11-28,1.0065079273448783,1.1169250319122885
2018-11-29,1.0065079273448783,1.1192827877227023
2018-11-30,1.0065993557652808,1.1240385646191902
2018-12-03,1.0065913711864993,1.129881644412953
2018-12-04,1.0065913711864993,1.1173167075479529
2018-12-06,1.0065913711864993,1.1144630688439798
2018-12-07,1.00639893122717,1.1047721651978828
2018-12-10,1.0064995185147216,1.1076609391588617
2018-12-11,1.0063916581802348,1.1058265680517791
2018-12-12,1.0065896121840712,1.1086852310204718
2018-12-13,1.0066252931858668,1.1091701745346971
2018-12-14,1.006586821182109,1.1012194186750084
2018-12-17,1.006586821182109,1.0934029947451958
2018-12-18,1.006586821182109,1.0984438503466836
2018-12-19,1.006586821182109,1.0912875227174965
2018-12-20,1.006586821182109,1.0815310815751
2018-12-21,1.006586821182109,1.0756441530837058
2018-12-24,1.006586821182109,1.0610533925058787
2018-12-26,1.006586821182109,1.0837168281003837
2018-12-27,1.006586821182109,1.090727957784126
2018-12-28,1.0065540989898851,1.0889942079925532
2018-12-31,1.0067194306750118,1.0949582467846064
2019-01-03,1.0067194306750118,1.0949582467846064
2019-01-04,1.0067194306750118,1.0960260528623615
2019-01-07,1.006795621126122,1.0963037018657273
2019-01-08,1.007205894673495,1.0972111059502654
2019-01-09,1.0074057010951896,1.0975833200061464
2019-01-10,1.0079533416984272,1.0984845884711685
2019-01-11,1.0079476980500655,1.0984820026260467
2019-01-14,1.0075855279574288,1.0979615768726532
2019-01-15,1.0076137448622,1.0980053281490767
2019-01-16,1.0074495931183387,1.0977858048721103
2019-01-17,1.0073396543950022,1.0992165651387413
2019-01-18,1.0075286685395617,1.1018504869120267
2019-01-22,1.0071672003468497,1.0993781303089591
2019-01-23,1.007445522211731,1.1008468175951591
2019-01-24,1.007403553085977,1.1009076058844076
2019-01-25,1.0074836700301024,1.1025308171012995
2019-01-28,1.0074695815531265,1.1005781450545002
2019-01-29,1.0074695815531265,1.1015877242998346
2019-01-30,1.0074695815531265,1.1093107812935887
2019-01-31,1.0074695815531265,1.1080460625449242
2019-02-01,1.0074695815531265,1.110217184997266
2019-02-04,1.0074695815531265,1.1142857856972241
2019-02-05,1.007649375614876,1.1191353201210892
2019-02-06,1.0076075167297367,1.118766067438561
2019-02-07,1.0071389969618196,1.1146358655510824
2019-02-08,1.0071685417644918,1.114932492621245
2019-02-11,1.007043461688001,1.1142677421109455
2019-02-12,1.0082368167594646,1.120385754679444
2019-02-13,1.0087866898416056,1.1229152397539384
2019-02-14,1.008174138623332,1.120460448246482
2019-02-15,1.0080553769341756,1.130269226824844
2019-02-19,1.0080133132787656,1.1293151752803494
2019-02-20,1.0081494494685064,1.1320141448160723
2019-02-21,1.0079565369876806,1.1298059266979061
2019-02-22,1.0085432524307871,1.1355195184750233
2019-02-25,1.0087165124963742,1.1369799496138702
2019-02-26,1.008558732784056,1.136007350294169
2019-02-27,1.0089599315427544,1.138450840012271
2019-02-28,1.009408968718088,1.1408974703763304
2019-03-01,1.0097629614392853,1.142667124538435
2019-03-04,1.0080664481079127,1.1351507415215836
2019-03-05,1.007528780103122,1.1329638261249988
2019-03-06,1.0063129450458395,1.1282660797910646
2019-03-07,1.0061313453820564,1.123114973428771
2019-03-08,1.0060954391267307,1.1220762362574885
2019-03-11,1.005864228413142,1.1166490904354427
2019-03-12,1.0058344342643306,1.102389654795549
2019-03-13,1.005861568039707,1.1045544205300522
2019-03-14,1.0058044911960642,1.103407711007609
2019-03-15,1.0061736180140364,1.110351369671324
2019-03-18,1.0058917848682585,1.1066302240571193
2019-03-19,1.0059179559109985,1.107076737718573
2019-03-20,1.0059840418809332,1.1078372921221824
2019-03-21,1.0064249362439022,1.111645672944222
2019-03-22,1.0044245647494272,1.0967760622841527
2019-03-25,1.0043082544053403,1.1020649979765407
2019-03-26,1.0043882240854907,1.107916052856674
2019-03-27,1.0044213509345792,1.109409850538138
2019-03-28,1.004555910490007,1.1125888032138003
2019-03-29,1.0051519918389855,1.12254309910493
2019-04-02,1.0051519918389855,1.12254309910493
2019-04-03,1.0051299380250742,1.122632893518678
2019-04-04,1.005240401777833,1.1230523611217118
2019-04-05,1.0052527042193942,1.1231046743237725
2019-04-08,1.0048489276848527,1.1223696880721237
2019-04-09,1.00410040958299,1.1211281384338663
2019-04-10,1.00413835972965,1.1211972773578542
2019-04-11,1.0045263622823648,1.12178320773391
2019-04-12,1.006683550067346,1.124887681731579
2019-04-15,1.00652718593962,1.1236220416696778
2019-04-16,1.006607058295196,1.124851473016064
2019-04-17,1.0065506515728284,1.1245981889193817
2019-04-18,1.0065060281771046,1.126339481988705
2019-04-22,1.0063709549681408,1.1245532986722993
2019-04-23,1.006567936673483,1.1263652307687155
2019-04-24,1.0065230759462485,1.1261985288317762
2019-04-25,1.0065230759462485,1.1209547669149695
2019-04-26,1.0065230759462485,1.1225537134735055
2019-04-29,1.0065230759462485,1.1229988528005368
2019-04-30,1.0065685527708812,1.1244867463301815
2019-05-01,1.0060898226342962,1.119109803449476
2019-05-02,1.005812686398351,1.1169963586895582
2019-05-03,1.0065072730705324,1.121573405082454
2019-05-06,1.0059366231713558,1.118608530418076
2019-05-07,1.003434621784041,1.1070440606099745
2019-05-08,1.0033494442863773,1.106756398989761
2019-05-09,1.002364374952028,1.1031009401940317
2019-05-10,1.002192122041188,1.1067921826179077
2019-05-13,1.00168408380662,1.0910154138245127
2019-05-14,1.0020691772028392,1.0977973380634067
2019-05-15,1.002349872458639,1.1012593232953793
2019-05-16,1.0031107340754928,1.1082249263718853
2019-05-17,1.003024080325845,1.104365179936525
2019-05-20,1.0029194737226583,1.1011877292166876
2019-05-21,1.0032014172540322,1.107093725956813
2019-05-22,1.0029993156342776,1.1046509600284051
2019-05-23,1.0021579672475476,1.0961582929020113
2019-05-24,1.0020725155556287,1.1002113386902486
2019-05-28,1.0019037784159128,1.093772705094743
2019-05-29,1.0015366272913597,1.0860243085388208
2019-05-30,1.0014943497065194,1.0886836256768702
2019-05-31,1.0012098517990562,1.076309800861425
2019-06-03,1.002328703004377,1.1036537749491135
2019-06-04,1.0022856950472347,1.120595887893527
2019-06-05,1.0024677157145292,1.130817076211838
2019-06-06,1.0026690169059669,1.1365208953624748
2019-06-07,1.003311941417128,1.1478833422279022
2019-06-10,1.0033631831165934,1.148846043100486
2019-06-11,1.003273563520281,1.1497778649838462
2019-06-12,1.003265396246125,1.1504932041378575
2019-06-13,1.003274234195118,1.1512858804375337
2019-06-14,1.0033411779125705,1.1528373887518242
2019-06-17,1.003430194438609,1.1542121022646943
2019-06-18,1.004970952009332,1.1701446279197574
2019-06-19,1.0048568329485887,1.171021658398791
2019-06-20,1.0050935263060303,1.1843146311221824
2019-06-21,1.004912669761585,1.1802773153387254
2019-06-24,1.0049616410163684,1.1815243772644348
2019-06-25,1.0043901401940079,1.174443574074316
2019-06-26,1.0042265721495685,1.172865205163401
2019-06-27,1.004133584201189,1.1724641111730831
2019-06-28,1.0051431091035685,1.1801788294404985
2019-07-02,1.0051431091035685,1.1801788294404985
2019-07-03,1.0052023880658443,1.1802484312471222
2019-07-05,1.0051369511989225,1.180171599197729
2019-07-08,1.0050126308686949,1.1800256297129115
2019-07-09,1.004894658069239,1.1798871131185016
2019-07-10,1.0048858092996893,1.1798767234233478
2019-07-11,1.005226886937304,1.1802771963544787
2019-07-12,1.0051858814776906,1.1809705688737673
2019-07-15,1.0051858814776906,1.1809130718703935
2019-07-16,1.0051872746185262,1.1809920687445001
2019-07-17,1.005163760809419,1.180871580365713
2019-07-18,1.0050959040380572,1.1805737615841803
2019-07-19,1.0050781873036791,1.1808837614656131
2019-07-22,1.005057406979144,1.1806326339163242
2019-07-23,1.0051667173429075,1.1816403424733586
2019-07-24,1.00515477914531,1.1813920836964809
2019-07-25,1.00515477914531,1.180495751425153
2019-07-26,1.00515477914531,1.1804923774690705
2019-07-29,1.0051542589615954,1.1806057174229008
2019-07-30,1.0051483416993803,1.1809137650485264
2019-07-31,1.0051483416993803,1.178570421606037
2019-08-01,1.0051073407594187,1.1776552189134597
2019-08-02,1.0051015400038141,1.1775074226783804
2019-08-05,1.0049263275398876,1.1727265568745158
2019-08-06,1.00503239103868,1.1743591917450595
2019-08-07,1.004996975612404,1.1740499561430482
2019-08-08,1.004979959457424,1.1764803292959014
2019-08-09,1.0049496522171097,1.1756662019859996
2019-08-12,1.0047923706583912,1.1730792148248144
2019-08-13,1.004970035418612,1.1752249381236857
2019-08-14,1.0042503026086471,1.168720919551715
2019-08-15,1.0044550025836805,1.1702942065230648
2019-08-16,1.004427136416983,1.1732272801496124
2019-08-19,1.004427136416983,1.176155320323027
2019-08-20,1.004443532337346,1.1770575601864424
2019-08-21,1.00443778760532,1.1799124963936602
2019-08-22,1.0044806056582762,1.1820183349415607
2019-08-23,1.0042735545222605,1.1775231719437094
2019-08-26,1.004412217489387,1.1797208618652895
2019-08-27,1.0043415019532482,1.1789519434988731
2019-08-28,1.0046786888363515,1.1822473292507738
2019-08-29,1.0051930975904706,1.1865165345336017
2019-08-30,1.005305131550703,1.1873605026062948
2019-09-03,1.0046481755647845,1.1831495460461408
2019-09-04,1.0049430821779042,1.1849084851159541
2019-09-05,1.0057562436899616,1.189325415462449
2019-09-06,1.0060549523952396,1.1908470215267009
2019-09-09,1.0060144268708209,1.1906779177667723
2019-09-10,1.0059421469569816,1.1931120594066926
2019-09-11,1.0059421469569816,1.1957642582761177
2019-09-12,1.0059421469569816,1.1965635993696309
2019-09-13,1.0059510804842324,1.1974757819691328
2019-09-16,1.0058404358907789,1.1942169298606864
2019-09-17,1.0058736500469772,1.1950404006013609
2019-09-18,1.0059534968553192,1.196420806711639
2019-09-19,1.0058996015019435,1.1957853804069918
2019-09-20,1.0055954614316378,1.1924539039579665
2019-09-23,1.0056031223555422,1.1925802969278214
2019-09-24,1.005495335291047,1.1916923329961968
2019-09-25,1.0058460884357776,1.1944781548650578
2019-09-26,1.0060198318628284,1.1957590266139042
2019-09-27,1.0057808021419823,1.1942104153590807
2019-09-30,1.006073826688779,1.1960470693285878
2019-10-02,1.006073826688779,1.1960470693285878
2019-10-03,1.006063993165061,1.1961519759545307
2019-10-04,1.0061719188006435,1.1965603877719826
2019-10-07,1.006071170987569,1.196332733167415
2019-10-08,1.0057524693451756,1.1957091548284495
2019-10-09,1.006110331976149,1.196353165820302
2019-10-10,1.0065614395005085,1.1971086984133366
2019-10-11,1.0073588348537643,1.1983766283245807
2019-10-14,1.007285685592342,1.1982682749946143
2019-10-15,1.0079507661465825,1.1992596267519415
2019-10-16,1.007868796541608,1.1992607376876372
2019-10-17,1.0079137502578424,1.2000360474105423
2019-10-18,1.0079034478398616,1.1996496005606898
2019-10-21,1.0079034478398616,1.2001671163302798
2019-10-22,1.0079034478398616,1.2007276687647455
2019-10-23,1.0079034478398616,1.199944309748004
2019-10-24,1.0079356546999991,1.2007911612980064
2019-10-25,1.0079253105731183,1.2017095642775253
2019-10-28,1.0079253105731183,1.2031768676547268
2019-10-29,1.0079253105731183,1.2015188669443164
2019-10-30,1.0079825728907306,1.203195334407622
2019-10-31,1.0079721213276727,1.2019347064450436
2019-11-01,1.0081198292918396,1.2062455900371758
2019-11-04,1.0081034318991249,1.2061497857772676
2019-11-05,1.0080823138344381,1.204611694051963
2019-11-06,1.0080950880875819,1.2053188354938347
2019-11-07,1.008137663182188,1.2061586237196515
2019-11-08,1.0082574644306268,1.2075924962634141
2019-11-11,1.0081229807181196,1.2065121494651172
2019-11-12,1.0082057499957873,1.2071653688450168
2019-11-13,1.0086746003049802,1.2100976242378858
2019-11-14,1.008610588736747,1.2104304579662912
2019-11-15,1.008610588736747,1.2119740410756568
2019-11-18,1.008610588736747,1.213587728376887
2019-11-19,1.0084346300973976,1.2067011016649254
2019-11-20,1.0084240377139297,1.2014699615719695
2019-11-21,1.0083994590124972,1.200836940299462
2019-11-22,1.0084308143033265,1.201768938125754
2019-11-25,1.0085393758449412,1.2035961963057424
2019-11-26,1.008815986798578,1.206997145376543
2019-11-27,1.0090494869512032,1.2093640272334034
2019-11-29,1.008678104840176,1.206349342393729
2019-12-02,1.0078775316383846,1.2005675939519398
2019-12-03,1.0069848168068614,1.1947865203180439
2019-12-04,1.007351747732937,1.1970168437592104
2019-12-05,1.007463832206983,1.1976742823729556
2019-12-06,1.008429510903088,1.202619973129983
2019-12-09,1.0083943515198663,1.202490217452563
2019-12-10,1.0080942008060285,1.2011798051792586
2019-12-11,1.0080440288174564,1.2009987997856633
2019-12-12,1.0094378206719534,1.2066623926148028
2019-12-13,1.0096057710382456,1.207339556206795
2019-12-16,1.0105216900264222,1.2107608864016897
2019-12-17,1.010840081186613,1.2119216945094855
2019-12-18,1.0103865902122193,1.2103850618855925
2019-12-19,1.0112607824177984,1.2133177321914117
2019-12-20,1.0126263568606124,1.2177459296543713
2019-12-23,1.0118529288755551,1.2153427497019529
2019-12-24,1.0121419179748297,1.2162439593304706
2019-12-26,1.0133630840886323,1.2198924481845983
2019-12-27,1.0132640939209006,1.219623730311045
2019-12-30,1.0111540286583398,1.2136596318007629
2019-12-31,1.0119548522835893,1.2158979869796904
2020-01-03,1.0119548522835893,1.2158979869796904
2020-01-06,1.0120088195890924,1.2159628305228345
2020-01-07,1.011808975874962,1.2157227115400822
2020-01-08,1.0120185810900606,1.2159745592964557
2020-01-09,1.0122850537035761,1.216294735155712
2020-01-10,1.011755768081529,1.2156587805763828
2020-01-13,1.0115953817269445,1.215466070945871
2020-01-14,1.0121069368864473,1.2160807217746747
2020-01-15,1.0123324705455383,1.216351708095326
2020-01-16,1.0135001686903868,1.2177547369167374
2020-01-17,1.0128123861317895,1.2169283429065787
2020-01-21,1.0114487112966966,1.2152898414624256
2020-01-22,1.0112246754404772,1.2150206548025924
2020-01-23,1.0121371924903477,1.2161170749062347
2020-01-24,1.0119319482706517,1.2149095891314463
2020-01-27,1.0119319482706517,1.2093378578448137
2020-01-28,1.0119473292388925,1.209927044834314
2020-01-29,1.0119329941824478,1.2101724451607672
2020-01-30,1.0119329941824478,1.209739161674911
2020-01-31,1.0119329941824478,1.2019733543037034
2020-02-03,1.0119329941824478,1.2031031125974136
2020-02-04,1.0121429832940223,1.2090084733424393
2020-02-05,1.0129579127945436,1.2204489826725093
2020-02-06,1.0129285315652599,1.2223478071672818
2020-02-07,1.012752577443357,1.2174879833945031
2020-02-10,1.0128848825643844,1.2197650306933463
2020-02-11,1.0130894625306068,1.2221183239872622
2020-02-12,1.0141144544914973,1.2308455426149387
2020-02-13,1.0135821698226792,1.2272226299642353
2020-02-14,1.0130280720704703,1.2239654000690774
2020-02-18,1.012562851615927,1.221550931989417
2020-02-19,1.0132092957008692,1.2247109784156451
2020-02-20,1.0123072580936237,1.2207844479410253
2020-02-21,1.0105149417489834,1.213504923309427
2020-02-24,1.0032477618592717,1.1857601885546174
2020-02-25,1.003094953624399,1.161081855650624
2020-02-26,1.003094953624399,1.1605581474634417
2020-02-27,1.003094953624399,1.1353376853335135
2020-02-28,1.003094953624399,1.127233593301116
2020-03-02,1.003094953624399,1.1584772091294824
2020-03-03,1.003094953624399,1.1361420638184665
2020-03-04,1.003094953624399,1.1680115235380872
2020-03-05,1.003094953624399,1.1408741771477497
2020-03-06,1.003094953624399,1.1328744201808185
2020-03-09,1.003094953624399,1.0753747604516903
2020-03-10,1.003094953624399,1.1035944095763697
2020-03-11,1.003094953624399,1.0642340999419329
2020-03-12,1.003094953624399,0.9914764628111066
2020-03-13,1.003094953624399,1.0501434146254216
2020-03-16,1.003094953624399,0.9474389968316891
2020-03-17,1.003094953624399,0.9778741083192434
2020-03-18,1.003094953624399,0.9259541642226139
2020-03-19,1.003094953624399,0.9258297504721369
2020-03-20,1.003094953624399,0.9007786156701821
2020-03-23,1.003094953624399,0.8838319935248401
2020-03-24,1.003094953624399,0.958458573933891
2020-03-25,1.003094953624399,0.9977963512753671
2020-03-26,1.003094953624399,1.0549966902195664
2020-03-27,1.003094953624399,1.0122907424063925
2020-03-30,1.003094953624399,1.0305783049770367
2020-03-31,1.003094953624399,1.0186549397048301
2020-04-02,1.003094953624399,1.0186549397048301
2020-04-03,1.003094953624399,1.017090418350666
2020-04-06,1.003094953624399,1.0193785973667853
2020-04-07,1.003094953624399,1.0194358166172008
2020-04-08,1.003094953624399,1.021044986464427
2020-04-09,1.003094953624399,1.021521231805873
2020-04-13,1.003094953624399,1.0200664979984322
2020-04-14,1.003094953624399,1.0229605812017637
2020-04-15,1.003094953624399,1.0196899156153703
2020-04-16,1.003094953624399,1.0192966005079205
2020-04-17,1.003094953624399,1.023020560071153
2020-04-20,1.003094953624399,1.0201864031727457
2020-04-21,1.003094953624399,1.0169473956719963
2020-04-22,1.003094953624399,1.01972952146287
2020-04-23,1.003094953624399,1.019620641228951
2020-04-24,1.003094953624399,1.0213113244588874
2020-04-27,1.003094953624399,1.025574313846316
2020-04-28,1.003094953624399,1.0263108949829296
2020-04-29,1.003094953624399,1.0316340203123113
2020-04-30,1.003094953624399,1.027262451035376
2020-05-01,1.003094953624399,1.0220528970171168
2020-05-04,1.0030315804057872,1.0208677770699752
2020-05-05,1.0030208238492788,1.021880888064926
2020-05-06,1.0029347547602685,1.0200357696616829
2020-05-07,1.0030583125531398,1.0217291590017639
2020-05-08,1.0030367279932513,1.0277529763786728
